era,baseline_version,version,channel,total_files,root_files,jobSH_files,log_files,other_files,hist_dir
2018,v0baselineHadro_v94HadroPreJetVetoHemOnly_backupV2,v1DataMC_noHLTSF,unknown,373,85,89,170,29,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2018/v0baselineHadro_v94HadroPreJetVetoHemOnly_backupV2/mc/variableHists_v1DataMC_noHLTSF
2016postVFP,v1baselineHadroBtagWeightAdded_v94HadroPreJetVetoHemOnly,v0BDT1tau1lAddMCFakeTV3,1tau1l,372,66,69,132,105,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2016postVFP/v1baselineHadroBtagWeightAdded_v94HadroPreJetVetoHemOnly/mc/variableHists_v0BDT1tau1lAddMCFakeTV3
2016postVFP,v0baselineHadro_v94HadroPreJetVetoHemOnly,v0BDT1tau1lFakeTau,1tau1l,372,70,73,140,89,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2016postVFP/v0baselineHadro_v94HadroPreJetVetoHemOnly/mc/variableHists_v0BDT1tau1lFakeTau
2018,v0baselineHadro_v93HadroPreJetVetoPileupID,v1DataMC_sys,unknown,367,82,90,164,31,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2018/v0baselineHadro_v93HadroPreJetVetoPileupID/mc/variableHists_v1DataMC_sys
2017,v0baselineLep_v84Pre1tau2lLepF2,v1dataMC_allbutHLTFakeLepton,unknown,365,47,0,94,224,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2017/v0baselineLep_v84Pre1tau2lLepF2/mc/variableHists_v1dataMC_allbutHLTFakeLepton
2017,v1baselineHardro_FRweightSys_v79HadroPresel,v1dataMC_allCorrectionFakeTau,unknown,363,33,0,66,264,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2017/v1baselineHardro_FRweightSys_v79HadroPresel/mc/variableHists_v1dataMC_allCorrectionFakeTau
2018,v0baselineHadro_v94HadroPreJetVetoHemOnly_backupV2,v0BDT1tau0lV2,1tau0l,361,88,92,176,5,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2018/v0baselineHadro_v94HadroPreJetVetoHemOnly_backupV2/mc/variableHists_v0BDT1tau0lV2
2018,v0baselineLep_tauF1NewFRBinA_tauFMorph_v94LepPreJetVetoHemOnly,v1dataMC_fakeTauDataDriven_fakeTauScaled,unknown,359,73,91,146,49,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2018/v0baselineLep_tauF1NewFRBinA_tauFMorph_v94LepPreJetVetoHemOnly/mc/variableHists_v1dataMC_fakeTauDataDriven_fakeTauScaled
2018,v0baselineLep_tauF1NewFRBinA_v94LepPreJetVetoHemOnly,v1dataMC_fakeTauDataDriven_fakeTauScaled,unknown,359,75,93,150,41,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2018/v0baselineLep_tauF1NewFRBinA_v94LepPreJetVetoHemOnly/mc/variableHists_v1dataMC_fakeTauDataDriven_fakeTauScaled
2017,v0baselineLep_v94LepPreJetVetoHemOnly_backup,v0BDT1tau2l,1tau2l,359,71,98,142,48,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2017/v0baselineLep_v94LepPreJetVetoHemOnly_backup/mc/variableHists_v0BDT1tau2l
2017,v0baselineHadro_v93HadroPreJetVetoPileupID,v1DataMC_sys,unknown,359,86,96,172,5,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2017/v0baselineHadro_v93HadroPreJetVetoPileupID/mc/variableHists_v1DataMC_sys
2017,v0baselineHadro_v94HadroPreJetVetoHemOnly,v0FRMeasure,unknown,356,76,86,152,42,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2017/v0baselineHadro_v94HadroPreJetVetoHemOnly/mc/variableHists_v0FRMeasure
2018,v1baselineHadroBtagWeightAdded_v94HadroPreJetVetoHemOnly,v5BDT1tau0l_tauFMorphFix,1tau0l,351,82,86,164,19,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2018/v1baselineHadroBtagWeightAdded_v94HadroPreJetVetoHemOnly/mc/variableHists_v5BDT1tau0l_tauFMorphFix
2017,v0NewHLTSFHT550BinF_v64PreAndHLTSel,v1dataMC_noHLTSF,unknown,350,30,0,60,260,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2017/v0NewHLTSFHT550BinF_v64PreAndHLTSel/mc/variableHists_v1dataMC_noHLTSF
2018,v0baselineHadro_v93HadroPreJetVetoPileupID,v0BDT1tau0l,1tau0l,349,86,90,172,1,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2018/v0baselineHadro_v93HadroPreJetVetoPileupID/mc/variableHists_v0BDT1tau0l
2018,v0baseline1tau2lNotLepCut_v84Pre1tau2lNoLepCut,v1dataMC_allbutHLTFakeLeptonNoLepCut,unknown,348,76,0,152,120,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2018/v0baseline1tau2lNotLepCut_v84Pre1tau2lNoLepCut/mc/variableHists_v1dataMC_allbutHLTFakeLeptonNoLepCut
2016preVFP,v0baselineHadro_v94HadroPreJetVetoHemOnly,v0BDT1tau1lFakeTau,1tau1l,347,70,76,140,61,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2016preVFP/v0baselineHadro_v94HadroPreJetVetoHemOnly/mc/variableHists_v0BDT1tau1lFakeTau
2018,v1baseline1tau2l_noLepCut_v83for1tau2lEleEtaCut,v2dataMC_allbutHLTAddTestReg,unknown,345,75,0,150,120,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2018/v1baseline1tau2l_noLepCut_v83for1tau2lEleEtaCut/mc/variableHists_v2dataMC_allbutHLTAddTestReg
2017,v0baselineHardro_v88PSWeightFixedHadroPre,v0BDT1tau1l,1tau1l,344,81,0,162,101,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2017/v0baselineHardro_v88PSWeightFixedHadroPre/mc/variableHists_v0BDT1tau1l
2018,v0baselineLep_tauF1NewFRBinC_v94LepPreJetVetoHemOnly,v1dataMC_fakeTauMC,unknown,343,73,91,146,33,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2018/v0baselineLep_tauF1NewFRBinC_v94LepPreJetVetoHemOnly/mc/variableHists_v1dataMC_fakeTauMC
2018,v0baselineHadro_newFRBinATauFMorphBugFix_v94HadroPreJetVetoHemOnly,v0BDT1tau1lFakeTau,1tau1l,341,82,86,164,9,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2018/v0baselineHadro_newFRBinATauFMorphBugFix_v94HadroPreJetVetoHemOnly/mc/variableHists_v0BDT1tau1lFakeTau
2018,v0baselineLep_tauF1NewFRBinC_v94LepPreJetVetoHemOnly,v1dataMC_fakeTauDataDriven,unknown,341,73,91,146,31,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2018/v0baselineLep_tauF1NewFRBinC_v94LepPreJetVetoHemOnly/mc/variableHists_v1dataMC_fakeTauDataDriven
2016postVFP,v0baselineLep_v94LepPreJetVetoHemOnly_backup,v0BDT1tau2l,1tau2l,341,71,88,142,40,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2016postVFP/v0baselineLep_v94LepPreJetVetoHemOnly_backup/mc/variableHists_v0BDT1tau2l
2018,v1baselineHadroBtagWeightAdded_v94HadroPreJetVetoHemOnly,v8BDT1tau1lV_refactorAndBtagNameFix,1tau1l,339,82,86,164,7,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2018/v1baselineHadroBtagWeightAdded_v94HadroPreJetVetoHemOnly/mc/variableHists_v8BDT1tau1lV_refactorAndBtagNameFix
2018,v1baselineHadroBtagWeightAdded_v94HadroPreJetVetoHemOnly,v1BDT1tau1lTestLeading7,1tau1l,337,82,86,164,5,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2018/v1baselineHadroBtagWeightAdded_v94HadroPreJetVetoHemOnly/mc/variableHists_v1BDT1tau1lTestLeading7
2018,v0baselineLep_tauF1NewFRBinC_v94LepPreJetVetoHemOnly,v1dataMC_fakeTauDataDriven_newCR,unknown,337,79,97,158,3,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2018/v0baselineLep_tauF1NewFRBinC_v94LepPreJetVetoHemOnly/mc/variableHists_v1dataMC_fakeTauDataDriven_newCR
2018,v0baselineHadro_newFRBinATauFMorph_v94HadroPreJetVetoHemOnly,v0BDT1tau1lFakeTau,1tau1l,337,82,86,164,5,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2018/v0baselineHadro_newFRBinATauFMorph_v94HadroPreJetVetoHemOnly/mc/variableHists_v0BDT1tau1lFakeTau
2018,v0baselineHadro_newFRBinC_v94HadroPreJetVetoHemOnly,v1dataMC_fakeTauDataDriven_newCR,unknown,337,82,86,164,5,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2018/v0baselineHadro_newFRBinC_v94HadroPreJetVetoHemOnly/mc/variableHists_v1dataMC_fakeTauDataDriven_newCR
2016preVFP,v1baselineHadroBtagWeightAdded_v94LepPreJetVetoHemOnlyV2,v4BDT1tau2lV18_fakeTauDataDriven,1tau2l,336,73,105,146,12,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2016preVFP/v1baselineHadroBtagWeightAdded_v94LepPreJetVetoHemOnlyV2/mc/variableHists_v4BDT1tau2lV18_fakeTauDataDriven
2018,v0baselineHardro_v86HadroPreSelWithTTWTTZNLO,v0BDT1tau1l,1tau1l,335,82,0,164,89,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2018/v0baselineHardro_v86HadroPreSelWithTTWTTZNLO/mc/variableHists_v0BDT1tau1l
2017,v0baselineHadro_v94HadroPreJetVetoHemOnly,v0BDT1tau1lFakeTau,1tau1l,335,76,86,152,21,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2017/v0baselineHadro_v94HadroPreJetVetoHemOnly/mc/variableHists_v0BDT1tau1lFakeTau
2018,v0baselineHadro_newFRBinA_v94HadroPreJetVetoHemOnly,v1dataMC_fakeTauDataDriven,unknown,333,81,85,162,5,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2018/v0baselineHadro_newFRBinA_v94HadroPreJetVetoHemOnly/mc/variableHists_v1dataMC_fakeTauDataDriven
2018,v1baselineHadroBtagWeightAdded_v94HadroPreJetVetoHemOnly,v0BDT1tau2l,1tau2l,333,82,86,164,1,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2018/v1baselineHadroBtagWeightAdded_v94HadroPreJetVetoHemOnly/mc/variableHists_v0BDT1tau2l
2018,v1baselineHadroBtagWeightAdded_v94HadroPreJetVetoHemOnly,v9BDT1tau0l_CMSNamingComplete,1tau0l,333,82,86,164,1,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2018/v1baselineHadroBtagWeightAdded_v94HadroPreJetVetoHemOnly/mc/variableHists_v9BDT1tau0l_CMSNamingComplete
2016preVFP,v0baselineLep_v94LepPreJetVetoHemOnly_backup,v0BDT1tau2l,1tau2l,332,71,103,142,16,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2016preVFP/v0baselineLep_v94LepPreJetVetoHemOnly_backup/mc/variableHists_v0BDT1tau2l
2017,v1baselineHadroBtagWeightAdded_v94LepPreJetVetoHemOnlyV2,v4BDT1tau2lV18_fakeTauDataDriven,1tau2l,331,73,100,146,12,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2017/v1baselineHadroBtagWeightAdded_v94LepPreJetVetoHemOnlyV2/mc/variableHists_v4BDT1tau2lV18_fakeTauDataDriven
2016preVFP,v1baselineHadroBtagWeightAdded_v94HadroPreJetVetoHemOnly,v0BDT1tau1lV17,1tau1l,331,68,74,136,53,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2016preVFP/v1baselineHadroBtagWeightAdded_v94HadroPreJetVetoHemOnly/mc/variableHists_v0BDT1tau1lV17
2018,v1baselineHadroBtagWeightAdded_v94HadroPreJetVetoHemOnly,v0BDT1tau1l,1tau1l,329,80,84,160,5,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2018/v1baselineHadroBtagWeightAdded_v94HadroPreJetVetoHemOnly/mc/variableHists_v0BDT1tau1l
2016preVFP,v1baselineHadroBtagWeightAdded_v94LepPreJetVetoHemOnlyV2,v5BDT1tau2l_tauFMorphFix,1tau2l,329,73,105,146,5,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2016preVFP/v1baselineHadroBtagWeightAdded_v94LepPreJetVetoHemOnlyV2/mc/variableHists_v5BDT1tau2l_tauFMorphFix
2016preVFP,v0baselineHadro_v94HadroPreJetVetoHemOnly,v0FRMeasure,unknown,328,70,76,140,42,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2016preVFP/v0baselineHadro_v94HadroPreJetVetoHemOnly/mc/variableHists_v0FRMeasure
2018,v0baselineHardro_v88PSWeightFixedHadroPre,v1dataMC_allCorrectionNotFakeTau,unknown,327,81,0,162,84,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2018/v0baselineHardro_v88PSWeightFixedHadroPre/mc/variableHists_v1dataMC_allCorrectionNotFakeTau
2016preVFP,v1baselineHadroBtagWeightAdded_v94LepPreJetVetoHemOnly,v3BDT1tau2lV18_fakeTauDataDriven,1tau2l,327,73,105,146,3,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2016preVFP/v1baselineHadroBtagWeightAdded_v94LepPreJetVetoHemOnly/mc/variableHists_v3BDT1tau2lV18_fakeTauDataDriven
2018,v1baselineHadroBtagWeightAdded_v94LepPreJetVetoHemOnlyV2,v4BDT1tau2lV18_fakeTauDataDriven,1tau2l,326,73,91,146,16,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2018/v1baselineHadroBtagWeightAdded_v94LepPreJetVetoHemOnlyV2/mc/variableHists_v4BDT1tau2lV18_fakeTauDataDriven
2018,v0NewHLTSFHT550BinF_v64PreAndHLTSel,v3dataMC_HT550HLTSFBinF,unknown,326,0,0,0,326,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2018/v0NewHLTSFHT550BinF_v64PreAndHLTSel/mc/variableHists_v3dataMC_HT550HLTSFBinF
2018,v0baselineHadro_v91TESAddedHadroPre,v1DataMC_sys,unknown,325,78,82,156,9,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2018/v0baselineHadro_v91TESAddedHadroPre/mc/variableHists_v1DataMC_sys
2016postVFP,v1baselineHadroBtagWeightAdded_v94LepPreJetVetoHemOnlyV2,v4BDT1tau2lV18_fakeTauDataDriven,1tau2l,325,73,90,146,16,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2016postVFP/v1baselineHadroBtagWeightAdded_v94LepPreJetVetoHemOnlyV2/mc/variableHists_v4BDT1tau2lV18_fakeTauDataDriven
2016postVFP,v0baselineHadro_v94HadroPreJetVetoHemOnly,v0FRMeasure,unknown,325,70,73,140,42,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2016postVFP/v0baselineHadro_v94HadroPreJetVetoHemOnly/mc/variableHists_v0FRMeasure
2016preVFP,v1baselineHadroBtagWeightAdded_v94LepPreJetVetoHemOnlyV2,v3BDT1tau0lV18_fakeTauDataDriven,1tau0l,325,73,105,146,1,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2016preVFP/v1baselineHadroBtagWeightAdded_v94LepPreJetVetoHemOnlyV2/mc/variableHists_v3BDT1tau0lV18_fakeTauDataDriven
2016postVFP,v0baselineHardro_v88PSWeightFixedHadroPre,v0dataMC_allCorrectionFakeTau,unknown,324,80,0,160,84,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2016postVFP/v0baselineHardro_v88PSWeightFixedHadroPre/mc/variableHists_v0dataMC_allCorrectionFakeTau
2017,v1baselineHadroBtagWeightAdded_v94LepPreJetVetoHemOnlyV2,v5BDT1tau2l_tauFMorphFix,1tau2l,324,73,100,146,5,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2017/v1baselineHadroBtagWeightAdded_v94LepPreJetVetoHemOnlyV2/mc/variableHists_v5BDT1tau2l_tauFMorphFix
2017,v0baselineHadro_v94HadroPreJetVetoHemOnly,v0DataMC_sysV2,unknown,323,68,78,136,41,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2017/v0baselineHadro_v94HadroPreJetVetoHemOnly/mc/variableHists_v0DataMC_sysV2
2017,v0baselineHadro_v94HadroPreJetVetoHemOnly,v1dataMC_fakeTauMC,unknown,323,68,78,136,41,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2017/v0baselineHadro_v94HadroPreJetVetoHemOnly/mc/variableHists_v1dataMC_fakeTauMC
2017,v1baselineHadroBtagWeightAdded_v94LepPreJetVetoHemOnly,v0BDT1tau2lV17_fakeTauDataDriven,1tau2l,322,73,100,146,3,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2017/v1baselineHadroBtagWeightAdded_v94LepPreJetVetoHemOnly/mc/variableHists_v0BDT1tau2lV17_fakeTauDataDriven
2017,v1baselineHadroBtagWeightAdded_v94LepPreJetVetoHemOnly,v3BDT1tau2lV18_fakeTauDataDriven,1tau2l,322,73,100,146,3,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2017/v1baselineHadroBtagWeightAdded_v94LepPreJetVetoHemOnly/mc/variableHists_v3BDT1tau2lV18_fakeTauDataDriven
2018,v0baselineHadro_v91TESAddedHadroPre,v0DataMC_sys,unknown,321,78,82,156,5,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2018/v0baselineHadro_v91TESAddedHadroPre/mc/variableHists_v0DataMC_sys
2018,v0baselineHardro_v88PSWeightFixedHadroPre,v0dataMC_allCorrectionFakeTau,unknown,321,81,0,162,78,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2018/v0baselineHardro_v88PSWeightFixedHadroPre/mc/variableHists_v0dataMC_allCorrectionFakeTau
2017,v0baselineHardro_v88PSWeightFixedHadroPre,v1dataMC_allCorrectionNotFakeTau,unknown,321,81,0,162,78,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2017/v0baselineHardro_v88PSWeightFixedHadroPre/mc/variableHists_v1dataMC_allCorrectionNotFakeTau
2017,v0baselineHardro_v88PSWeightFixedHadroPre,v0dataMC_allCorrectionFakeTau,unknown,321,81,0,162,78,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2017/v0baselineHardro_v88PSWeightFixedHadroPre/mc/variableHists_v0dataMC_allCorrectionFakeTau
2016preVFP,v0baselineHardro_v88PSWeightFixedHadroPre,v1dataMC_allCorrectionNotFakeTau,unknown,321,81,0,162,78,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2016preVFP/v0baselineHardro_v88PSWeightFixedHadroPre/mc/variableHists_v1dataMC_allCorrectionNotFakeTau
2016preVFP,v0baselineHardro_v88PSWeightFixedHadroPre,v0dataMC_allCorrectionFakeTau,unknown,321,81,0,162,78,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2016preVFP/v0baselineHardro_v88PSWeightFixedHadroPre/mc/variableHists_v0dataMC_allCorrectionFakeTau
2016preVFP,v0baselineHadroV2_v88PSWeightFixedHadroPre,v0BDT1tau1l,1tau1l,321,78,84,156,3,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2016preVFP/v0baselineHadroV2_v88PSWeightFixedHadroPre/mc/variableHists_v0BDT1tau1l
2017,v0baselineHardro_v79forHLT,v0HLTMeasure,unknown,320,29,0,58,233,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2017/v0baselineHardro_v79forHLT/mc/variableHists_v0HLTMeasure
2017,v1baselineHadroBtagWeightAdded_v94LepPreJetVetoHemOnly,v0BDT1tau2lV17,1tau2l,320,73,100,146,1,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2017/v1baselineHadroBtagWeightAdded_v94LepPreJetVetoHemOnly/mc/variableHists_v0BDT1tau2lV17
2018,v0baselineLep_tauF1NewFRBinA_tauFMorph_v94LepPreJetVetoHemOnly,v0BDT1tau2l_fakeTau,1tau2l,319,73,91,146,9,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2018/v0baselineLep_tauF1NewFRBinA_tauFMorph_v94LepPreJetVetoHemOnly/mc/variableHists_v0BDT1tau2l_fakeTau
2018,v0baselineLep_tauF1_v94LepPreJetVetoHemOnly,v0BDT1tau2l_fakeTau,1tau2l,319,73,91,146,9,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2018/v0baselineLep_tauF1_v94LepPreJetVetoHemOnly/mc/variableHists_v0BDT1tau2l_fakeTau
2016preVFP,v0baselineHadro_v94HadroPreJetVetoHemOnly,v0DataMC_sysV2,unknown,319,68,74,136,41,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2016preVFP/v0baselineHadro_v94HadroPreJetVetoHemOnly/mc/variableHists_v0DataMC_sysV2
2016preVFP,v0baselineHadro_v94HadroPreJetVetoHemOnly,v1dataMC_fakeTauMC,unknown,319,68,74,136,41,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2016preVFP/v0baselineHadro_v94HadroPreJetVetoHemOnly/mc/variableHists_v1dataMC_fakeTauMC
2016postVFP,v0baselineHardro_v88PSWeightFixedHadroPre,v1dataMC_allCorrectionNotFakeTau,unknown,318,80,0,160,78,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2016postVFP/v0baselineHardro_v88PSWeightFixedHadroPre/mc/variableHists_v1dataMC_allCorrectionNotFakeTau
2016postVFP,v0baselineHadroV2_v88PSWeightFixedHadroPre,v0BDT1tau1l,1tau1l,318,78,81,156,3,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2016postVFP/v0baselineHadroV2_v88PSWeightFixedHadroPre/mc/variableHists_v0BDT1tau1l
2016postVFP,v1baselineHadroBtagWeightAdded_v94LepPreJetVetoHemOnlyV2,v3BDT1tau2lV18_fakeTauDataDriven,1tau2l,318,73,90,146,9,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2016postVFP/v1baselineHadroBtagWeightAdded_v94LepPreJetVetoHemOnlyV2/mc/variableHists_v3BDT1tau2lV18_fakeTauDataDriven
2018,v0baselineHadro_v91TESAddedHadroPre,v0BDT1tau0l,1tau0l,317,78,82,156,1,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2018/v0baselineHadro_v91TESAddedHadroPre/mc/variableHists_v0BDT1tau0l
2016preVFP,v0baselineLep_v94LepPreJetVetoHemOnly_backup,v0BDT1tau2lFakeTau,1tau2l,317,71,103,142,1,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2016preVFP/v0baselineLep_v94LepPreJetVetoHemOnly_backup/mc/variableHists_v0BDT1tau2lFakeTau
2016preVFP,v0baselineLep_v94LepPreJetVetoHemOnly,v3BDT1tau2lV14,1tau2l,317,71,103,142,1,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2016preVFP/v0baselineLep_v94LepPreJetVetoHemOnly/mc/variableHists_v3BDT1tau2lV14
2016postVFP,v0baselineLep_v94LepPreJetVetoHemOnly,v0BDT1tau2lFakeTau,1tau2l,316,73,90,146,7,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2016postVFP/v0baselineLep_v94LepPreJetVetoHemOnly/mc/variableHists_v0BDT1tau2lFakeTau
2016postVFP,v0baselineHadro_v94HadroPreJetVetoHemOnly,v0DataMC_sysV2,unknown,316,68,71,136,41,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2016postVFP/v0baselineHadro_v94HadroPreJetVetoHemOnly/mc/variableHists_v0DataMC_sysV2
2016postVFP,v0baselineHadro_v94HadroPreJetVetoHemOnly,v1dataMC_fakeTauMC,unknown,316,68,71,136,41,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2016postVFP/v0baselineHadro_v94HadroPreJetVetoHemOnly/mc/variableHists_v1dataMC_fakeTauMC
2018,v0baselineLep_v94LepPreJetVetoHemOnly_backup,v0BDT1tau2lFakeTau,1tau2l,315,73,91,146,5,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2018/v0baselineLep_v94LepPreJetVetoHemOnly_backup/mc/variableHists_v0BDT1tau2lFakeTau
2018,v1baselineHadroBtagWeightAdded_v94LepPreJetVetoHemOnlyV2,v5BDT1tau2l_tauFMorphFix,1tau2l,315,73,91,146,5,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2018/v1baselineHadroBtagWeightAdded_v94LepPreJetVetoHemOnlyV2/mc/variableHists_v5BDT1tau2l_tauFMorphFix
2017,v0baselineHadro_v94HadroPreJetVetoHemOnly,v0DataMC_sys,unknown,315,68,78,136,33,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2017/v0baselineHadro_v94HadroPreJetVetoHemOnly/mc/variableHists_v0DataMC_sys
2016postVFP,v0baselineHardro_v79forHLT,v0HLTMeasure,unknown,314,29,0,58,227,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2016postVFP/v0baselineHardro_v79forHLT/mc/variableHists_v0HLTMeasure
2016postVFP,v0baselineLep_v94LepPreJetVetoHemOnly,v0BDT1tau2lNewCR,1tau2l,314,73,90,146,5,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2016postVFP/v0baselineLep_v94LepPreJetVetoHemOnly/mc/variableHists_v0BDT1tau2lNewCR
2016postVFP,v1baselineHadroBtagWeightAdded_v94LepPreJetVetoHemOnlyV2,v5BDT1tau2l_tauFMorphFix,1tau2l,314,73,90,146,5,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2016postVFP/v1baselineHadroBtagWeightAdded_v94LepPreJetVetoHemOnlyV2/mc/variableHists_v5BDT1tau2l_tauFMorphFix
2016preVFP,v0baselineHardro_v79forHLT,v0HLTMeasureBinB,unknown,314,29,0,58,227,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2016preVFP/v0baselineHardro_v79forHLT/mc/variableHists_v0HLTMeasureBinB
2018,v1baselineHadroBtagWeightAdded_v94LepPreJetVetoHemOnly,v0BDT1tau2lV17,1tau2l,313,73,91,146,3,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2018/v1baselineHadroBtagWeightAdded_v94LepPreJetVetoHemOnly/mc/variableHists_v0BDT1tau2lV17
2018,v0baselineLep_tauF1_v94LepPreJetVetoHemOnly,v1dataMC_fakeTauDataDriven_fakeTauScaled,unknown,313,73,91,146,3,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2018/v0baselineLep_tauF1_v94LepPreJetVetoHemOnly/mc/variableHists_v1dataMC_fakeTauDataDriven_fakeTauScaled
