version,era,channel,baseline_version,num_sys_dirs,total_sys_files,total_sys_size_MB,consolidated,nominal_dir
v0BDT1tau1lAddMCFakeTV3,2018,1tau1l,v1baselineHadroBtagWeightAdded_JESDown_RelativeSample_AK4PFchs_v94HadroPreJetVetoHemOnly_JESPt22,0,0,0.0,unknown,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2018/v1baselineHadroBtagWeightAdded_JESDown_RelativeSample_AK4PFchs_v94HadroPreJetVetoHemOnly_JESPt22/mc/variableHists_v0BDT1tau1lAddMCFakeTV3
v8BDT1tau0l_refactorAndBtagNameFix,2018,1tau0l,v1baselineHadroBtagWeightAdded_JESDown_RelativeSample_AK4PFchs_v94HadroPreJetVetoHemOnly_JESPt22,0,0,0.0,unknown,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2018/v1baselineHadroBtagWeightAdded_JESDown_RelativeSample_AK4PFchs_v94HadroPreJetVetoHemOnly_JESPt22/mc/variableHists_v8BDT1tau0l_refactorAndBtagNameFix
v0BDT1tau0lV16,2018,1tau0l,v1baselineHadroBtagWeightAdded_JESDown_RelativeSample_AK4PFchs_v94HadroPreJetVetoHemOnly_JESPt22,0,0,0.0,unknown,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2018/v1baselineHadroBtagWeightAdded_JESDown_RelativeSample_AK4PFchs_v94HadroPreJetVetoHemOnly_JESPt22/mc/variableHists_v0BDT1tau0lV16
v5BDT1tau0l_tauFMorphFix,2018,1tau0l,v1baselineHadroBtagWeightAdded_JESDown_RelativeSample_AK4PFchs_v94HadroPreJetVetoHemOnly_JESPt22,0,0,0.0,unknown,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2018/v1baselineHadroBtagWeightAdded_JESDown_RelativeSample_AK4PFchs_v94HadroPreJetVetoHemOnly_JESPt22/mc/variableHists_v5BDT1tau0l_tauFMorphFix
v0BDT1tau0l,2018,1tau0l,v1baselineHadroBtagWeightAdded_JESup_SinglePionHCAL_AK4PFchs_v94HadroPreJetVetoHemOnly_JESPt22,0,0,0.0,unknown,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2018/v1baselineHadroBtagWeightAdded_JESup_SinglePionHCAL_AK4PFchs_v94HadroPreJetVetoHemOnly_JESPt22/mc/variableHists_v0BDT1tau0l
v8BDT1tau1lV_refactorAndBtagNameFix,2018,1tau1l,v1baselineHadroBtagWeightAdded_JESup_SinglePionHCAL_AK4PFchs_v94HadroPreJetVetoHemOnly_JESPt22,0,0,0.0,unknown,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2018/v1baselineHadroBtagWeightAdded_JESup_SinglePionHCAL_AK4PFchs_v94HadroPreJetVetoHemOnly_JESPt22/mc/variableHists_v8BDT1tau1lV_refactorAndBtagNameFix
v3BDT1tau1lV18_fakeTauDataDriven,2018,1tau1l,v1baselineHadroBtagWeightAdded_JESup_SinglePionHCAL_AK4PFchs_v94HadroPreJetVetoHemOnly_JESPt22,0,0,0.0,unknown,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2018/v1baselineHadroBtagWeightAdded_JESup_SinglePionHCAL_AK4PFchs_v94HadroPreJetVetoHemOnly_JESPt22/mc/variableHists_v3BDT1tau1lV18_fakeTauDataDriven
v0BDT1tau1lV16,2018,1tau1l,v1baselineHadroBtagWeightAdded_JESup_SinglePionHCAL_AK4PFchs_v94HadroPreJetVetoHemOnly_JESPt22,0,0,0.0,unknown,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2018/v1baselineHadroBtagWeightAdded_JESup_SinglePionHCAL_AK4PFchs_v94HadroPreJetVetoHemOnly_JESPt22/mc/variableHists_v0BDT1tau1lV16
v0BDT1tau1lV17,2018,1tau1l,v1baselineHadroBtagWeightAdded_JESup_SinglePionHCAL_AK4PFchs_v94HadroPreJetVetoHemOnly_JESPt22,0,0,0.0,unknown,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2018/v1baselineHadroBtagWeightAdded_JESup_SinglePionHCAL_AK4PFchs_v94HadroPreJetVetoHemOnly_JESPt22/mc/variableHists_v0BDT1tau1lV17
v0BDT1tau1lV15,2018,1tau1l,v1baselineHadroBtagWeightAdded_JESup_SinglePionHCAL_AK4PFchs_v94HadroPreJetVetoHemOnly_JESPt22,0,0,0.0,unknown,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2018/v1baselineHadroBtagWeightAdded_JESup_SinglePionHCAL_AK4PFchs_v94HadroPreJetVetoHemOnly_JESPt22/mc/variableHists_v0BDT1tau1lV15
v0BDT1tau0lV17,2018,1tau0l,v1baselineHadroBtagWeightAdded_JESup_SinglePionHCAL_AK4PFchs_v94HadroPreJetVetoHemOnly_JESPt22,0,0,0.0,unknown,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2018/v1baselineHadroBtagWeightAdded_JESup_SinglePionHCAL_AK4PFchs_v94HadroPreJetVetoHemOnly_JESPt22/mc/variableHists_v0BDT1tau0lV17
v0BDT1tau1lAddMCFakeTV3,2018,1tau1l,v1baselineHadroBtagWeightAdded_JESup_SinglePionHCAL_AK4PFchs_v94HadroPreJetVetoHemOnly_JESPt22,0,0,0.0,unknown,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2018/v1baselineHadroBtagWeightAdded_JESup_SinglePionHCAL_AK4PFchs_v94HadroPreJetVetoHemOnly_JESPt22/mc/variableHists_v0BDT1tau1lAddMCFakeTV3
v8BDT1tau0l_refactorAndBtagNameFix,2018,1tau0l,v1baselineHadroBtagWeightAdded_JESup_SinglePionHCAL_AK4PFchs_v94HadroPreJetVetoHemOnly_JESPt22,0,0,0.0,unknown,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2018/v1baselineHadroBtagWeightAdded_JESup_SinglePionHCAL_AK4PFchs_v94HadroPreJetVetoHemOnly_JESPt22/mc/variableHists_v8BDT1tau0l_refactorAndBtagNameFix
v0BDT1tau0lV16,2018,1tau0l,v1baselineHadroBtagWeightAdded_JESup_SinglePionHCAL_AK4PFchs_v94HadroPreJetVetoHemOnly_JESPt22,0,0,0.0,unknown,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2018/v1baselineHadroBtagWeightAdded_JESup_SinglePionHCAL_AK4PFchs_v94HadroPreJetVetoHemOnly_JESPt22/mc/variableHists_v0BDT1tau0lV16
v5BDT1tau0l_tauFMorphFix,2018,1tau0l,v1baselineHadroBtagWeightAdded_JESup_SinglePionHCAL_AK4PFchs_v94HadroPreJetVetoHemOnly_JESPt22,0,0,0.0,unknown,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2018/v1baselineHadroBtagWeightAdded_JESup_SinglePionHCAL_AK4PFchs_v94HadroPreJetVetoHemOnly_JESPt22/mc/variableHists_v5BDT1tau0l_tauFMorphFix
v8BDT1tau1lV_refactorAndBtagNameFix,2018,1tau1l,v1baselineHadroBtagWeightAdded_v94HadroPreJetVetoHemOnly_TESdm1Down,0,0,0.0,unknown,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2018/v1baselineHadroBtagWeightAdded_v94HadroPreJetVetoHemOnly_TESdm1Down/mc/variableHists_v8BDT1tau1lV_refactorAndBtagNameFix
v3BDT1tau1lV18_fakeTauDataDriven,2018,1tau1l,v1baselineHadroBtagWeightAdded_v94HadroPreJetVetoHemOnly_TESdm1Down,0,0,0.0,unknown,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2018/v1baselineHadroBtagWeightAdded_v94HadroPreJetVetoHemOnly_TESdm1Down/mc/variableHists_v3BDT1tau1lV18_fakeTauDataDriven
v0BDT1tau1lV16,2018,1tau1l,v1baselineHadroBtagWeightAdded_v94HadroPreJetVetoHemOnly_TESdm1Down,0,0,0.0,unknown,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2018/v1baselineHadroBtagWeightAdded_v94HadroPreJetVetoHemOnly_TESdm1Down/mc/variableHists_v0BDT1tau1lV16
v0BDT1tau1lV17,2018,1tau1l,v1baselineHadroBtagWeightAdded_v94HadroPreJetVetoHemOnly_TESdm1Down,0,0,0.0,unknown,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2018/v1baselineHadroBtagWeightAdded_v94HadroPreJetVetoHemOnly_TESdm1Down/mc/variableHists_v0BDT1tau1lV17
v0BDT1tau1lV15,2018,1tau1l,v1baselineHadroBtagWeightAdded_v94HadroPreJetVetoHemOnly_TESdm1Down,0,0,0.0,unknown,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2018/v1baselineHadroBtagWeightAdded_v94HadroPreJetVetoHemOnly_TESdm1Down/mc/variableHists_v0BDT1tau1lV15
v0BDT1tau0lV17,2018,1tau0l,v1baselineHadroBtagWeightAdded_v94HadroPreJetVetoHemOnly_TESdm1Down,0,0,0.0,unknown,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2018/v1baselineHadroBtagWeightAdded_v94HadroPreJetVetoHemOnly_TESdm1Down/mc/variableHists_v0BDT1tau0lV17
v0BDT1tau1lAddMCFakeTV3,2018,1tau1l,v1baselineHadroBtagWeightAdded_v94HadroPreJetVetoHemOnly_TESdm1Down,0,0,0.0,unknown,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2018/v1baselineHadroBtagWeightAdded_v94HadroPreJetVetoHemOnly_TESdm1Down/mc/variableHists_v0BDT1tau1lAddMCFakeTV3
v8BDT1tau0l_refactorAndBtagNameFix,2018,1tau0l,v1baselineHadroBtagWeightAdded_v94HadroPreJetVetoHemOnly_TESdm1Down,0,0,0.0,unknown,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2018/v1baselineHadroBtagWeightAdded_v94HadroPreJetVetoHemOnly_TESdm1Down/mc/variableHists_v8BDT1tau0l_refactorAndBtagNameFix
v0BDT1tau0lV16,2018,1tau0l,v1baselineHadroBtagWeightAdded_v94HadroPreJetVetoHemOnly_TESdm1Down,0,0,0.0,unknown,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2018/v1baselineHadroBtagWeightAdded_v94HadroPreJetVetoHemOnly_TESdm1Down/mc/variableHists_v0BDT1tau0lV16
v5BDT1tau0l_tauFMorphFix,2018,1tau0l,v1baselineHadroBtagWeightAdded_v94HadroPreJetVetoHemOnly_TESdm1Down,0,0,0.0,unknown,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2018/v1baselineHadroBtagWeightAdded_v94HadroPreJetVetoHemOnly_TESdm1Down/mc/variableHists_v5BDT1tau0l_tauFMorphFix
v5BDT1tau2l_tauFMorphFix,2018,1tau2l,v1baselineHadroBtagWeightAdded_JESup_SinglePionHCAL_AK4PFchs_v94LepPreJetVetoHemOnlyV2_JESPt22,0,0,0.0,unknown,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2018/v1baselineHadroBtagWeightAdded_JESup_SinglePionHCAL_AK4PFchs_v94LepPreJetVetoHemOnlyV2_JESPt22/mc/variableHists_v5BDT1tau2l_tauFMorphFix
v4BDT1tau2lV18_fakeTauDataDriven,2018,1tau2l,v1baselineHadroBtagWeightAdded_JESup_SinglePionHCAL_AK4PFchs_v94LepPreJetVetoHemOnlyV2_JESPt22,0,0,0.0,unknown,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2018/v1baselineHadroBtagWeightAdded_JESup_SinglePionHCAL_AK4PFchs_v94LepPreJetVetoHemOnlyV2_JESPt22/mc/variableHists_v4BDT1tau2lV18_fakeTauDataDriven
v3BDT1tau2lV18_fakeTauDataDriven,2018,1tau2l,v1baselineHadroBtagWeightAdded_JESup_SinglePionHCAL_AK4PFchs_v94LepPreJetVetoHemOnlyV2_JESPt22,0,0,0.0,unknown,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2018/v1baselineHadroBtagWeightAdded_JESup_SinglePionHCAL_AK4PFchs_v94LepPreJetVetoHemOnlyV2_JESPt22/mc/variableHists_v3BDT1tau2lV18_fakeTauDataDriven
v5BDT1tau2l_tauFMorphFix,2018,1tau2l,v1baselineHadroBtagWeightAdded_JESup_PileUpPtEC2_AK4PFchs_v94LepPreJetVetoHemOnlyV2_JESPt22,0,0,0.0,unknown,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2018/v1baselineHadroBtagWeightAdded_JESup_PileUpPtEC2_AK4PFchs_v94LepPreJetVetoHemOnlyV2_JESPt22/mc/variableHists_v5BDT1tau2l_tauFMorphFix
v4BDT1tau2lV18_fakeTauDataDriven,2018,1tau2l,v1baselineHadroBtagWeightAdded_JESup_PileUpPtEC2_AK4PFchs_v94LepPreJetVetoHemOnlyV2_JESPt22,0,0,0.0,unknown,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2018/v1baselineHadroBtagWeightAdded_JESup_PileUpPtEC2_AK4PFchs_v94LepPreJetVetoHemOnlyV2_JESPt22/mc/variableHists_v4BDT1tau2lV18_fakeTauDataDriven
v3BDT1tau2lV18_fakeTauDataDriven,2018,1tau2l,v1baselineHadroBtagWeightAdded_JESup_PileUpPtEC2_AK4PFchs_v94LepPreJetVetoHemOnlyV2_JESPt22,0,0,0.0,unknown,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2018/v1baselineHadroBtagWeightAdded_JESup_PileUpPtEC2_AK4PFchs_v94LepPreJetVetoHemOnlyV2_JESPt22/mc/variableHists_v3BDT1tau2lV18_fakeTauDataDriven
v5BDT1tau2l_tauFMorphFix,2018,1tau2l,v1baselineHadroBtagWeightAdded_JESDown_PileUpPtHF_AK4PFchs_v94LepPreJetVetoHemOnlyV2_JESPt22,0,0,0.0,unknown,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2018/v1baselineHadroBtagWeightAdded_JESDown_PileUpPtHF_AK4PFchs_v94LepPreJetVetoHemOnlyV2_JESPt22/mc/variableHists_v5BDT1tau2l_tauFMorphFix
v4BDT1tau2lV18_fakeTauDataDriven,2018,1tau2l,v1baselineHadroBtagWeightAdded_JESDown_PileUpPtHF_AK4PFchs_v94LepPreJetVetoHemOnlyV2_JESPt22,0,0,0.0,unknown,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2018/v1baselineHadroBtagWeightAdded_JESDown_PileUpPtHF_AK4PFchs_v94LepPreJetVetoHemOnlyV2_JESPt22/mc/variableHists_v4BDT1tau2lV18_fakeTauDataDriven
v3BDT1tau2lV18_fakeTauDataDriven,2018,1tau2l,v1baselineHadroBtagWeightAdded_JESDown_PileUpPtHF_AK4PFchs_v94LepPreJetVetoHemOnlyV2_JESPt22,0,0,0.0,unknown,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2018/v1baselineHadroBtagWeightAdded_JESDown_PileUpPtHF_AK4PFchs_v94LepPreJetVetoHemOnlyV2_JESPt22/mc/variableHists_v3BDT1tau2lV18_fakeTauDataDriven
v8BDT1tau1lV_refactorAndBtagNameFix,2018,1tau1l,v1baselineHadroBtagWeightAdded_v94HadroPreJetVetoHemOnly_METDown,0,0,0.0,unknown,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2018/v1baselineHadroBtagWeightAdded_v94HadroPreJetVetoHemOnly_METDown/mc/variableHists_v8BDT1tau1lV_refactorAndBtagNameFix
v3BDT1tau1lV18_fakeTauDataDriven,2018,1tau1l,v1baselineHadroBtagWeightAdded_v94HadroPreJetVetoHemOnly_METDown,0,0,0.0,unknown,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2018/v1baselineHadroBtagWeightAdded_v94HadroPreJetVetoHemOnly_METDown/mc/variableHists_v3BDT1tau1lV18_fakeTauDataDriven
v0BDT1tau1lV16,2018,1tau1l,v1baselineHadroBtagWeightAdded_v94HadroPreJetVetoHemOnly_METDown,0,0,0.0,unknown,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2018/v1baselineHadroBtagWeightAdded_v94HadroPreJetVetoHemOnly_METDown/mc/variableHists_v0BDT1tau1lV16
v0BDT1tau1lV17,2018,1tau1l,v1baselineHadroBtagWeightAdded_v94HadroPreJetVetoHemOnly_METDown,0,0,0.0,unknown,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2018/v1baselineHadroBtagWeightAdded_v94HadroPreJetVetoHemOnly_METDown/mc/variableHists_v0BDT1tau1lV17
v0BDT1tau1lV15,2018,1tau1l,v1baselineHadroBtagWeightAdded_v94HadroPreJetVetoHemOnly_METDown,0,0,0.0,unknown,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2018/v1baselineHadroBtagWeightAdded_v94HadroPreJetVetoHemOnly_METDown/mc/variableHists_v0BDT1tau1lV15
v0BDT1tau0lV17,2018,1tau0l,v1baselineHadroBtagWeightAdded_v94HadroPreJetVetoHemOnly_METDown,0,0,0.0,unknown,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2018/v1baselineHadroBtagWeightAdded_v94HadroPreJetVetoHemOnly_METDown/mc/variableHists_v0BDT1tau0lV17
v0BDT1tau1lAddMCFakeTV3,2018,1tau1l,v1baselineHadroBtagWeightAdded_v94HadroPreJetVetoHemOnly_METDown,0,0,0.0,unknown,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2018/v1baselineHadroBtagWeightAdded_v94HadroPreJetVetoHemOnly_METDown/mc/variableHists_v0BDT1tau1lAddMCFakeTV3
v8BDT1tau0l_refactorAndBtagNameFix,2018,1tau0l,v1baselineHadroBtagWeightAdded_v94HadroPreJetVetoHemOnly_METDown,0,0,0.0,unknown,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2018/v1baselineHadroBtagWeightAdded_v94HadroPreJetVetoHemOnly_METDown/mc/variableHists_v8BDT1tau0l_refactorAndBtagNameFix
v0BDT1tau0lV16,2018,1tau0l,v1baselineHadroBtagWeightAdded_v94HadroPreJetVetoHemOnly_METDown,0,0,0.0,unknown,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2018/v1baselineHadroBtagWeightAdded_v94HadroPreJetVetoHemOnly_METDown/mc/variableHists_v0BDT1tau0lV16
v5BDT1tau0l_tauFMorphFix,2018,1tau0l,v1baselineHadroBtagWeightAdded_v94HadroPreJetVetoHemOnly_METDown,0,0,0.0,unknown,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2018/v1baselineHadroBtagWeightAdded_v94HadroPreJetVetoHemOnly_METDown/mc/variableHists_v5BDT1tau0l_tauFMorphFix
v5BDT1tau2l_tauFMorphFix,2018,1tau2l,v1baselineHadroBtagWeightAdded_v94LepPreJetVetoHemOnlyV2_TESdm10Up,0,0,0.0,unknown,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2018/v1baselineHadroBtagWeightAdded_v94LepPreJetVetoHemOnlyV2_TESdm10Up/mc/variableHists_v5BDT1tau2l_tauFMorphFix
v4BDT1tau2lV18_fakeTauDataDriven,2018,1tau2l,v1baselineHadroBtagWeightAdded_v94LepPreJetVetoHemOnlyV2_TESdm10Up,0,0,0.0,unknown,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2018/v1baselineHadroBtagWeightAdded_v94LepPreJetVetoHemOnlyV2_TESdm10Up/mc/variableHists_v4BDT1tau2lV18_fakeTauDataDriven
v3BDT1tau2lV18_fakeTauDataDriven,2018,1tau2l,v1baselineHadroBtagWeightAdded_v94LepPreJetVetoHemOnlyV2_TESdm10Up,0,0,0.0,unknown,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2018/v1baselineHadroBtagWeightAdded_v94LepPreJetVetoHemOnlyV2_TESdm10Up/mc/variableHists_v3BDT1tau2lV18_fakeTauDataDriven
v5dataMC_allCorrection_UsingFakeTau,2018,unknown,v0baselineHT450AddTauProng_v75OverlapRemovalFTau,0,0,0.0,unknown,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2018/v0baselineHT450AddTauProng_v75OverlapRemovalFTau/mc/variableHists_v5dataMC_allCorrection_UsingFakeTau
v1FR_application_jetEtaTauF1,2018,unknown,v0baselineHT450AddTauProng_v75OverlapRemovalFTau,0,0,0.0,unknown,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2018/v0baselineHT450AddTauProng_v75OverlapRemovalFTau/mc/variableHists_v1FR_application_jetEtaTauF1
v0dataMC_allCorrection,2018,unknown,v1baselineHardroNewTri4B_v75OverlapRemovalFTau,0,0,0.0,unknown,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2018/v1baselineHardroNewTri4B_v75OverlapRemovalFTau/mc/variableHists_v0dataMC_allCorrection
v0BDT1tau0l,2018,1tau0l,v1baselineHadroBtagWeightAdded_JESDown_FlavorQCD_AK4PFchs_v94HadroPreJetVetoHemOnly_JESPt22,0,0,0.0,unknown,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2018/v1baselineHadroBtagWeightAdded_JESDown_FlavorQCD_AK4PFchs_v94HadroPreJetVetoHemOnly_JESPt22/mc/variableHists_v0BDT1tau0l
v0BDT1tau1lV16,2018,1tau1l,v1baselineHadroBtagWeightAdded_JESDown_FlavorQCD_AK4PFchs_v94HadroPreJetVetoHemOnly_JESPt22,0,0,0.0,unknown,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2018/v1baselineHadroBtagWeightAdded_JESDown_FlavorQCD_AK4PFchs_v94HadroPreJetVetoHemOnly_JESPt22/mc/variableHists_v0BDT1tau1lV16
v0BDT1tau1lV17,2018,1tau1l,v1baselineHadroBtagWeightAdded_JESDown_FlavorQCD_AK4PFchs_v94HadroPreJetVetoHemOnly_JESPt22,0,0,0.0,unknown,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2018/v1baselineHadroBtagWeightAdded_JESDown_FlavorQCD_AK4PFchs_v94HadroPreJetVetoHemOnly_JESPt22/mc/variableHists_v0BDT1tau1lV17
v0BDT1tau1lV15,2018,1tau1l,v1baselineHadroBtagWeightAdded_JESDown_FlavorQCD_AK4PFchs_v94HadroPreJetVetoHemOnly_JESPt22,0,0,0.0,unknown,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2018/v1baselineHadroBtagWeightAdded_JESDown_FlavorQCD_AK4PFchs_v94HadroPreJetVetoHemOnly_JESPt22/mc/variableHists_v0BDT1tau1lV15
v0BDT1tau1lAddMCFakeTV3,2018,1tau1l,v1baselineHadroBtagWeightAdded_JESDown_FlavorQCD_AK4PFchs_v94HadroPreJetVetoHemOnly_JESPt22,0,0,0.0,unknown,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2018/v1baselineHadroBtagWeightAdded_JESDown_FlavorQCD_AK4PFchs_v94HadroPreJetVetoHemOnly_JESPt22/mc/variableHists_v0BDT1tau1lAddMCFakeTV3
v0BDT1tau0lV16,2018,1tau0l,v1baselineHadroBtagWeightAdded_JESDown_FlavorQCD_AK4PFchs_v94HadroPreJetVetoHemOnly_JESPt22,0,0,0.0,unknown,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2018/v1baselineHadroBtagWeightAdded_JESDown_FlavorQCD_AK4PFchs_v94HadroPreJetVetoHemOnly_JESPt22/mc/variableHists_v0BDT1tau0lV16
v0BDT1tau0l,2018,1tau0l,v1baselineHadroBtagWeightAdded_JESup_RelativePtBB_AK4PFchs_v94HadroPreJetVetoHemOnly_JESPt22,0,0,0.0,unknown,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2018/v1baselineHadroBtagWeightAdded_JESup_RelativePtBB_AK4PFchs_v94HadroPreJetVetoHemOnly_JESPt22/mc/variableHists_v0BDT1tau0l
v8BDT1tau1lV_refactorAndBtagNameFix,2018,1tau1l,v1baselineHadroBtagWeightAdded_JESup_RelativePtBB_AK4PFchs_v94HadroPreJetVetoHemOnly_JESPt22,0,0,0.0,unknown,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2018/v1baselineHadroBtagWeightAdded_JESup_RelativePtBB_AK4PFchs_v94HadroPreJetVetoHemOnly_JESPt22/mc/variableHists_v8BDT1tau1lV_refactorAndBtagNameFix
v3BDT1tau1lV18_fakeTauDataDriven,2018,1tau1l,v1baselineHadroBtagWeightAdded_JESup_RelativePtBB_AK4PFchs_v94HadroPreJetVetoHemOnly_JESPt22,0,0,0.0,unknown,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2018/v1baselineHadroBtagWeightAdded_JESup_RelativePtBB_AK4PFchs_v94HadroPreJetVetoHemOnly_JESPt22/mc/variableHists_v3BDT1tau1lV18_fakeTauDataDriven
v0BDT1tau1lV16,2018,1tau1l,v1baselineHadroBtagWeightAdded_JESup_RelativePtBB_AK4PFchs_v94HadroPreJetVetoHemOnly_JESPt22,0,0,0.0,unknown,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2018/v1baselineHadroBtagWeightAdded_JESup_RelativePtBB_AK4PFchs_v94HadroPreJetVetoHemOnly_JESPt22/mc/variableHists_v0BDT1tau1lV16
v0BDT1tau1lV17,2018,1tau1l,v1baselineHadroBtagWeightAdded_JESup_RelativePtBB_AK4PFchs_v94HadroPreJetVetoHemOnly_JESPt22,0,0,0.0,unknown,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2018/v1baselineHadroBtagWeightAdded_JESup_RelativePtBB_AK4PFchs_v94HadroPreJetVetoHemOnly_JESPt22/mc/variableHists_v0BDT1tau1lV17
v0BDT1tau1lV15,2018,1tau1l,v1baselineHadroBtagWeightAdded_JESup_RelativePtBB_AK4PFchs_v94HadroPreJetVetoHemOnly_JESPt22,0,0,0.0,unknown,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2018/v1baselineHadroBtagWeightAdded_JESup_RelativePtBB_AK4PFchs_v94HadroPreJetVetoHemOnly_JESPt22/mc/variableHists_v0BDT1tau1lV15
v0BDT1tau0lV17,2018,1tau0l,v1baselineHadroBtagWeightAdded_JESup_RelativePtBB_AK4PFchs_v94HadroPreJetVetoHemOnly_JESPt22,0,0,0.0,unknown,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2018/v1baselineHadroBtagWeightAdded_JESup_RelativePtBB_AK4PFchs_v94HadroPreJetVetoHemOnly_JESPt22/mc/variableHists_v0BDT1tau0lV17
v0BDT1tau1lAddMCFakeTV3,2018,1tau1l,v1baselineHadroBtagWeightAdded_JESup_RelativePtBB_AK4PFchs_v94HadroPreJetVetoHemOnly_JESPt22,0,0,0.0,unknown,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2018/v1baselineHadroBtagWeightAdded_JESup_RelativePtBB_AK4PFchs_v94HadroPreJetVetoHemOnly_JESPt22/mc/variableHists_v0BDT1tau1lAddMCFakeTV3
